"FC"	"Gene.Name"	"Gene.ID"	"P.Value"	"dataset"
"13478"	-1.5057181815094	"TLDC1"	"57707"	0.0108281187802432	"M.APC.12h.2"
"134702"	-1.83629646286405	"TJP2"	"9414"	0.00203411415448968	"M.APC.12h.2"
"13463"	-1.62039025010566	"TIMP4"	"7079"	4.27394066505381e-05	"M.APC.12h.2"
"13443"	-1.51820194928032	"TIGAR"	"57103"	7.03781344493657e-05	"M.APC.12h.2"
"133703"	-1.66512179360654	"TGFBR2"	"7048"	6.83249633306368e-05	"M.APC.12h.2"
"13366"	-2.67493692858873	"TGFA"	"7039"	6.86457804572899e-07	"M.APC.12h.2"
"13310"	-1.56411834326715	"TET2"	"54790"	0.000144585781492357	"M.APC.12h.2"
"13283"	-2.51157994646206	"TDRD6"	"221400"	1.33921712672874e-05	"M.APC.12h.2"
"131791"	-2.00878652576138	"TAPT1"	"202018"	5.42742934849037e-05	"M.APC.12h.2"
"13046"	-1.96643412180659	"SWAP70"	"23075"	0.000399175252278363	"M.APC.12h.2"
"13040"	-1.755259736857	"SVIL"	"6840"	0.000197795186289859	"M.APC.12h.2"
"12984"	-1.5187944881027	"SUFU"	"51684"	0.0313218086283229	"M.APC.12h.2"
"129141"	-1.51272929676715	"STK38L"	"23012"	0.00201924232159312	"M.APC.12h.2"
"12902"	-1.63682077816901	"STK32C"	"282974"	0.0305159416200413	"M.APC.12h.2"
"12893"	-2.29273797620964	"STK17B"	"9262"	0.000260014017344851	"M.APC.12h.2"
"12888"	-2.01242759588407	"STIM2"	"57620"	0.000179346286807249	"M.APC.12h.2"
"128391"	-2.07566626532468	"ST8SIA4"	"7903"	0.000169577774828157	"M.APC.12h.2"
"12819"	-1.52252799036983	"ST3GAL2"	"6483"	0.0068666699103181	"M.APC.12h.2"
"127701"	-2.1556705514876	"SRGAP2B"	"647135"	0.000339431809936113	"M.APC.12h.2"
"12769"	-1.62234033671024	"SRGAP2"	"23380"	0.000235465631256796	"M.APC.12h.2"
"127641"	-2.00335691427551	"SRGAP1"	"57522"	9.15759638509989e-05	"M.APC.12h.2"
"12724"	-2.17692170147777	"SPSB1"	"80176"	0.0297721011866317	"M.APC.12h.2"
"127171"	-1.7517845941611	"SPRED1"	"161742"	0.0178476388138914	"M.APC.12h.2"
"12659"	-1.54321446377724	"SPCS3"	"60559"	0.000167987451931021	"M.APC.12h.2"
"12614"	-1.57272458152854	"SP4"	"6671"	0.000267854370174545	"M.APC.12h.2"
"12560"	-1.79623809904848	"SOCS6"	"9306"	0.000413650178376417	"M.APC.12h.2"
"12367"	-1.86105756124516	"SLCO4C1"	"353189"	0.0117036137142094	"M.APC.12h.2"
"12332"	-2.11780046228534	"SLC8A1"	"6546"	0.00404858057671866	"M.APC.12h.2"
"123194"	-3.40419921965324	"SLC7A11"	"23657"	0.00984295217228442	"M.APC.12h.2"
"122561"	-1.76048874677572	"SLC46A3"	"283537"	0.00705015036847848	"M.APC.12h.2"
"122421"	-1.72514148933262	"SLC44A1"	"23446"	0.0102755938483037	"M.APC.12h.2"
"12187"	-5.91152529662892	"SLC30A4"	"7782"	4.13895104295158e-05	"M.APC.12h.2"
"12174"	-1.74773481811266	"SLC2A13"	"114134"	0.00162216489704164	"M.APC.12h.2"
"12039"	-1.52786778692984	"SLC10A3"	"8273"	0.00192972916063323	"M.APC.12h.2"
"12036"	-2.4708403448649	"SLAMF8"	"56833"	1.28063143687778e-05	"M.APC.12h.2"
"12034"	-1.69981606729611	"SLAMF7"	"57823"	0.0405750686474155	"M.APC.12h.2"
"120222"	-1.52811900676626	"SKI"	"6497"	0.000735092979979016	"M.APC.12h.2"
"119232"	-1.89445511809434	"SGTB"	"54557"	0.00123754729016612	"M.APC.12h.2"
"11776"	-1.91151934920724	"SEPT6"	"23157"	0.000755013160764053	"M.APC.12h.2"
"117561"	-1.85616561485655	"SEMA7A"	"8482"	0.00660845118010473	"M.APC.12h.2"
"11729"	-1.511769980988	"SEL1L"	"6400"	0.00892691539749744	"M.APC.12h.2"
"116682"	-1.95690926792513	"SCRN1"	"9805"	0.0011580938007398	"M.APC.12h.2"
"11621"	-2.74355612761401	"SCD"	"6319"	6.84714012971693e-05	"M.APC.12h.2"
"116181"	-1.84286613898452	"SCARF1"	"8578"	0.0118273350537665	"M.APC.12h.2"
"115743"	-2.78032258799557	"SAMSN1"	"64092"	8.96343572156108e-05	"M.APC.12h.2"
"11488"	-1.63280559828122	"RTKN"	"6242"	0.0144191459148217	"M.APC.12h.2"
"114421"	-1.71739871203985	"RRAS"	"6237"	0.000619900737042525	"M.APC.12h.2"
"113022"	-1.8295494277601	"ROGDI"	"79641"	6.18171291462719e-05	"M.APC.12h.2"
"112361"	-2.67032056148654	"RNF125"	"54941"	0.00730484824624385	"M.APC.12h.2"
"112191"	-2.22093301871167	"RNASE6"	"6039"	5.40293584898909e-05	"M.APC.12h.2"
"111831"	-1.94373116103787	"RIMS3"	"9783"	3.48546123181763e-06	"M.APC.12h.2"
"11108"	-1.99092518448384	"RGS12"	"6002"	0.000445100237665556	"M.APC.12h.2"
"110872"	-1.541856651091	"RFXAP"	"5994"	0.00208652877538643	"M.APC.12h.2"
"11007"	-1.84021915814092	"RBPJ"	"3516"	7.57516353699036e-06	"M.APC.12h.2"
"108881"	-1.54615102921043	"RASGRP4"	"115727"	0.0299067690858993	"M.APC.12h.2"
"10866"	-1.53158046505568	"RARA"	"5914"	0.0004599566249729	"M.APC.12h.2"
"10864"	-2.86088079183513	"RAPH1"	"65059"	0.00054476242387146	"M.APC.12h.2"
"10840"	-2.23768096852013	"RAP2A"	"5911"	2.10945319264623e-06	"M.APC.12h.2"
"108161"	-2.17193262338512	"RAMP1"	"10267"	0.0245009124699985	"M.APC.12h.2"
"107871"	-1.5336396210048	"RAD51AP1"	"10635"	0.0119663465778515	"M.APC.12h.2"
"10775"	-1.69233640430658	"RACGAP1"	"29127"	9.07294003315148e-05	"M.APC.12h.2"
"107245"	-1.52441443325136	"RAB33A"	"9363"	0.0440772757490023	"M.APC.12h.2"
"10723"	-1.73134868147762	"RAB31"	"11031"	4.67547108301146e-06	"M.APC.12h.2"
"107051"	-1.63940211030483	"RAB13"	"5872"	0.000339390823768535	"M.APC.12h.2"
"106973"	-1.64894621631176	"RAB11FIP1"	"80223"	0.00123489343309989	"M.APC.12h.2"
"10658"	-1.75668028805093	"PXK"	"54899"	0.000796996092852204	"M.APC.12h.2"
"10483"	-1.63306082788135	"PSMA3"	"5684"	0.000245623375011778	"M.APC.12h.2"
"10458"	-2.27118818268866	"PSD3"	"23362"	0.00530851236810734	"M.APC.12h.2"
"104351"	-1.53914564568889	"PRRG4"	"79056"	0.0070691775670149	"M.APC.12h.2"
"10329"	-1.57414260240051	"PRKCZ"	"5590"	0.0021516312577011	"M.APC.12h.2"
"102671"	-2.42704336843038	"PQLC3"	"130814"	5.01718306269095e-05	"M.APC.12h.2"
"10170"	-3.75672950374758	"PPFIBP1"	"8496"	0.00401239060096803	"M.APC.12h.2"
"10164"	-1.73171338452886	"PPARG"	"5468"	0.0385747240473692	"M.APC.12h.2"
"10161"	-1.50854857906475	"PPARD"	"5467"	0.0247391992454667	"M.APC.12h.2"
"10155"	-1.58649968349761	"POU3F3"	"5455"	0.00744354994569854	"M.APC.12h.2"
"10150"	-2.98844821202821	"POU2F2"	"5452"	9.11879254564065e-05	"M.APC.12h.2"
"100391"	-1.92296299079652	"PMP22"	"5376"	0.0201414006623121	"M.APC.12h.2"
"99931"	-2.5906415711055	"PLPP3"	"8613"	1.2755096919481e-05	"M.APC.12h.2"
"99731"	-1.64273324587038	"PLIN2"	"123"	0.00101704607678716	"M.APC.12h.2"
"9948"	-5.43526311962686	"PLEKHA5"	"54477"	0.000993333666947798	"M.APC.12h.2"
"99111"	-3.81147301152294	"PLA2G7"	"7941"	3.20093910212441e-05	"M.APC.12h.2"
"9874"	-1.63845598917686	"PITPNM3"	"83394"	0.00186017820558313	"M.APC.12h.2"
"98671"	-2.06824223577179	"PIR"	"8544"	0.0182696064048893	"M.APC.12h.2"
"98601"	-1.54136235852697	"PIP4K2A"	"5305"	6.35079200553744e-05	"M.APC.12h.2"
"98362"	-1.63133346719741	"PIGX"	"54965"	0.00324351352980155	"M.APC.12h.2"
"97861"	-1.82645159532229	"PHYH"	"5264"	0.00177710997533915	"M.APC.12h.2"
"97713"	-1.92079069408347	"PHLDA2"	"7262"	0.00848780748123395	"M.APC.12h.2"
"97391"	-1.8273863609045	"PHACTR1"	"221692"	3.56829014883512e-05	"M.APC.12h.2"
"9734"	-1.68488996975864	"PGM3"	"5238"	0.00108027840957339	"M.APC.12h.2"
"9628"	-2.72821743184193	"PDLIM2"	"64236"	2.96589776535889e-05	"M.APC.12h.2"
"9612"	-1.68444452723481	"PDIA6"	"10130"	6.65294203520872e-05	"M.APC.12h.2"
"9607"	-1.58234057438648	"PDIA4"	"9601"	0.000151909624883961	"M.APC.12h.2"
"9604"	-1.660596737443	"PDIA3"	"2923"	0.000997250955891801	"M.APC.12h.2"
"9578"	-2.32918766144203	"PDE4DIP"	"9659"	0.00270050210050537	"M.APC.12h.2"
"94271"	-1.51929230859907	"PARP8"	"79668"	0.000971403894735827	"M.APC.12h.2"
"94123"	-5.33217136839026	"PARM1"	"25849"	3.15482381560717e-05	"M.APC.12h.2"
"9376"	-1.75459945484608	"PAPLN"	"89932"	0.0255339351129343	"M.APC.12h.2"
"9370"	-1.53003835458378	"PANK2"	"80025"	0.00283137982334802	"M.APC.12h.2"
"93521"	-1.57353343027225	"PAK2"	"5062"	0.00230701763776576	"M.APC.12h.2"
"92621"	-1.54214237495252	"OTUD1"	"220213"	0.00313994459836779	"M.APC.12h.2"
"90522"	-1.76926592117888	"NUDT7"	"283927"	0.00236773696926119	"M.APC.12h.2"
"90361"	-1.77092742841156	"NUDT14"	"256281"	0.0066769696933233	"M.APC.12h.2"
"8935"	-1.6570799141714	"NQO1"	"1728"	0.00202687698201505	"M.APC.12h.2"
"8907"	-1.75461096475545	"NPHP3"	"27031"	0.0159025227429212	"M.APC.12h.2"
"88791"	-1.51483234547168	"NOTCH1"	"4851"	0.000656569351382054	"M.APC.12h.2"
"88651"	-3.02602257470077	"NOL4L"	"140688"	1.55546715260474e-05	"M.APC.12h.2"
"88411"	-1.76576409881484	"NMT2"	"9397"	0.00495916902131815	"M.APC.12h.2"
"87693"	-1.53705669382549	"NIPSNAP3A"	"25934"	0.00804406425998707	"M.APC.12h.2"
"87191"	-1.65812016089767	"NFKBID"	"84807"	0.000197390903194678	"M.APC.12h.2"
"8688"	-1.60154237230903	"NFAT5"	"10725"	0.0225843734402536	"M.APC.12h.2"
"86631"	-6.70296242844362	"NET1"	"10276"	0.000830604954986788	"M.APC.12h.2"
"8657"	-1.58091448755512	"NEPRO"	"25871"	0.0279734488937224	"M.APC.12h.2"
"8575"	-4.59556165360187	"NDRG2"	"57447"	0.00678669262139378	"M.APC.12h.2"
"8524"	-2.27121092366988	"NCAPH"	"23397"	2.60853026837286e-06	"M.APC.12h.2"
"8515"	-1.6267216785272	"NBEAL1"	"65065"	0.000254586474633857	"M.APC.12h.2"
"84782"	-1.7762031603422	"NAIP"	"4671"	0.0200027029101363	"M.APC.12h.2"
"83891"	-1.98562974293404	"MYO1C"	"4641"	0.00136211941108612	"M.APC.12h.2"
"8381"	-1.72502464059657	"MYL12A"	"10627"	0.000160144552084665	"M.APC.12h.2"
"83453"	-2.55136163137717	"MYADM"	"91663"	0.00645395915945055	"M.APC.12h.2"
"82471"	-3.98970561815045	"MTCL1"	"23255"	9.96229554344563e-07	"M.APC.12h.2"
"8214"	-1.59016530174114	"MSH2"	"4436"	0.0143382506938406	"M.APC.12h.2"
"8108"	-2.35892022833371	"MOV10"	"4343"	0.000534365622258827	"M.APC.12h.2"
"80671"	-1.63355095031394	"MOB3B"	"79817"	0.000839746279741596	"M.APC.12h.2"
"80561"	-4.54619611207053	"MMP9"	"4318"	0.00049195214002923	"M.APC.12h.2"
"8043"	-1.93446614623488	"MMP19"	"4327"	0.0393910745860451	"M.APC.12h.2"
"80041"	-1.63766327912917	"MKNK2"	"2872"	0.00148517708973694	"M.APC.12h.2"
"79472"	-2.15918143878872	"MICAL1"	"64780"	2.69273649610544e-05	"M.APC.12h.2"
"79321"	-2.59969642200771	"MGLL"	"11343"	0.00439245533639013	"M.APC.12h.2"
"7830"	-1.53537195789947	"MED14"	"9282"	0.00243615176039164	"M.APC.12h.2"
"78071"	-1.55765684001954	"MCUB"	"55013"	0.000717948823498362	"M.APC.12h.2"
"77203"	-3.46200258225859	"MARCKSL1"	"65108"	0.000254892790641874	"M.APC.12h.2"
"7630"	-1.66253655129191	"MANF"	"7873"	2.38076346799539e-05	"M.APC.12h.2"
"75821"	-1.78407721392019	"MAD2L2"	"10459"	6.03106488237299e-05	"M.APC.12h.2"
"74023"	-1.9668820660292	"LPAR6"	"10161"	0.0265186728755327	"M.APC.12h.2"
"7331"	-1.55188876446557	"LIN7B"	"64130"	0.0017711559397212	"M.APC.12h.2"
"7289"	-2.14488083792148	"LGALS3"	"3958"	8.0121324717749e-06	"M.APC.12h.2"
"7285"	-2.10533141062646	"LGALS1"	"3956"	3.41886541144807e-05	"M.APC.12h.2"
"7247"	-1.54629527326739	"LATS2"	"26524"	4.4442981725767e-05	"M.APC.12h.2"
"72215"	-3.07989688645593	"LAMP3"	"27074"	0.000614756146850531	"M.APC.12h.2"
"70545"	-1.5138940511516	"KLHL15"	"80311"	0.000681508719723331	"M.APC.12h.2"
"70241"	-2.32868719553682	"KLF6"	"1316"	1.17064757333271e-05	"M.APC.12h.2"
"70015"	-2.36950597102566	"KLF12"	"11278"	8.23809180930656e-05	"M.APC.12h.2"
"69651"	-2.2421262916313	"KIF1BP"	"26128"	1.38984700483599e-05	"M.APC.12h.2"
"68914"	-1.51162972461691	"KDM3A"	"55818"	0.000352178995418832	"M.APC.12h.2"
"6877"	-2.13546621991252	"KCTD6"	"200845"	6.67179699758064e-06	"M.APC.12h.2"
"6745"	-1.94774028040713	"JUN"	"3725"	0.00059843457559812	"M.APC.12h.2"
"67271"	-1.61683341190901	"JAZF1"	"221895"	0.00236521986674892	"M.APC.12h.2"
"66981"	-1.8754692555088	"ITPRIPL1"	"150771"	0.000175512374035712	"M.APC.12h.2"
"6666"	-1.50434194940284	"ITGAX"	"3687"	0.000650834920302608	"M.APC.12h.2"
"66653"	-1.50694962087312	"ITGAV"	"3685"	0.000199819696884529	"M.APC.12h.2"
"66461"	-2.21953215341453	"ISYNA1"	"51477"	0.00633136775637035	"M.APC.12h.2"
"66204"	-1.78706942623684	"IRF7"	"3665"	0.00018943196495926	"M.APC.12h.2"
"64491"	-1.77618783318417	"IL1R2"	"7850"	0.0352130160607187	"M.APC.12h.2"
"64473"	-1.59485449897477	"IL1R1"	"3554"	0.00647127052952433	"M.APC.12h.2"
"6426"	-1.87712214373512	"IL13RA1"	"3597"	6.04875521596934e-05	"M.APC.12h.2"
"64002"	-1.77048404929113	"IGSF6"	"10261"	3.84942613859056e-05	"M.APC.12h.2"
"63834"	-1.5292997252311	"IGFLR1"	"79713"	0.00342055965119675	"M.APC.12h.2"
"63324"	-2.43517863100294	"IFI16"	"3428"	4.39602117080024e-05	"M.APC.12h.2"
"63256"	-5.8075891273766	"IER3"	"8870"	4.04223598587379e-06	"M.APC.12h.2"
"6318"	-1.51356970024447	"IDI1"	"3422"	0.000151094840542232	"M.APC.12h.2"
"63033"	-1.94655732250664	"ID2"	"3398"	2.71208924596123e-05	"M.APC.12h.2"
"63011"	-2.20334782671422	"ICOSLG"	"23308"	3.87026104321916e-05	"M.APC.12h.2"
"62401"	-1.55621178753918	"HSPBAP1"	"79663"	0.000280492331898048	"M.APC.12h.2"
"62291"	-1.51452132728024	"HSPA13"	"6782"	0.00434025176737283	"M.APC.12h.2"
"6163"	-1.97522167370501	"HPCAL1"	"3241"	0.000221755404605646	"M.APC.12h.2"
"6117"	-1.69423612150851	"HNRNPLL"	"92906"	0.000511615236609762	"M.APC.12h.2"
"60421"	-1.73288142509835	"HLA-DQB1"	"3119"	0.0320825969475875	"M.APC.12h.2"
"60371"	-1.79248110407159	"HLA-DPA1"	"3113"	0.000345438032386083	"M.APC.12h.2"
"6035"	-1.67267903306896	"HLA-DOA"	"3111"	0.0194460946478716	"M.APC.12h.2"
"60332"	-1.9444773140277	"HLA-DMB"	"3109"	0.000285200315424891	"M.APC.12h.2"
"60323"	-1.7875918656521	"HLA-DMA"	"3108"	0.000263411731056086	"M.APC.12h.2"
"57921"	-1.76297443215197	"GUCA1A"	"2978"	0.0215305549832987	"M.APC.12h.2"
"57882"	-1.67272871511246	"GTPBP8"	"29083"	0.0254383587323428	"M.APC.12h.2"
"5644"	-4.48045059568932	"GPRIN3"	"285513"	0.000875758935346455	"M.APC.12h.2"
"56241"	-3.32577619018945	"GPR68"	"8111"	0.00134659460805837	"M.APC.12h.2"
"55921"	-1.5357138449526	"GPR137B"	"7107"	0.0101219875383645	"M.APC.12h.2"
"55473"	-3.85628823464768	"GPAT3"	"84803"	0.000586142790387391	"M.APC.12h.2"
"5489"	-8.32561762951632	"GNG2"	"54331"	7.11090760235312e-07	"M.APC.12h.2"
"54251"	-3.01624797677813	"GLIS2"	"84662"	3.83556460108003e-06	"M.APC.12h.2"
"53782"	-3.24523368431177	"GGT5"	"2687"	4.75048746842025e-06	"M.APC.12h.2"
"5359"	-2.00180599305519	"GFRA2"	"2675"	0.0253291697423271	"M.APC.12h.2"
"53531"	-1.72095555308578	"GFPT1"	"2673"	3.31036857820693e-05	"M.APC.12h.2"
"53022"	-1.50327006374014	"GCLM"	"2730"	0.00355090395705523	"M.APC.12h.2"
"52913"	-3.01951247733961	"GBP3"	"2635"	1.65105688366456e-05	"M.APC.12h.2"
"5287"	-1.82596051024652	"GBP1"	"2633"	0.0250501448437173	"M.APC.12h.2"
"5181"	-1.75048665935508	"GABARAPL1"	"23710"	0.0054476263766877	"M.APC.12h.2"
"51321"	-1.50668352666907	"FURIN"	"5045"	0.00102242156124469	"M.APC.12h.2"
"5123"	-1.78388078538334	"FTH1"	"2495"	3.00671936164046e-05	"M.APC.12h.2"
"5111"	-3.65828585864103	"FSCN1"	"6624"	0.0299650633521226	"M.APC.12h.2"
"50801"	-1.98537935395148	"FPR3"	"2359"	0.000670786262082435	"M.APC.12h.2"
"5075"	-1.88794232212395	"FPR1"	"2357"	0.0347580900223896	"M.APC.12h.2"
"5065"	-2.75817168728899	"FOXO1"	"2308"	7.72226899566389e-05	"M.APC.12h.2"
"50401"	-2.060891119335	"FNIP2"	"57600"	1.5809256558541e-05	"M.APC.12h.2"
"50232"	-2.31741580828387	"FNBP1L"	"54874"	0.0013990360555252	"M.APC.12h.2"
"50111"	-2.77166187042428	"FLVCR2"	"55640"	2.57739845788929e-06	"M.APC.12h.2"
"4994"	-2.08739567817529	"FLOT1"	"10211"	5.84560245879367e-05	"M.APC.12h.2"
"49761"	-1.5993527187109	"FKBP5"	"2289"	0.0162250849767092	"M.APC.12h.2"
"49601"	-2.01957650440692	"FILIP1L"	"11259"	0.0287483633152039	"M.APC.12h.2"
"49541"	-2.12372473553052	"FHOD1"	"29109"	0.000256944739787801	"M.APC.12h.2"
"49522"	-2.78341108543049	"FHL2"	"2274"	0.0213245314045487	"M.APC.12h.2"
"48862"	-1.65536166986277	"FEM1C"	"56929"	0.000433008725538974	"M.APC.12h.2"
"48591"	-1.95426223434122	"FCER1G"	"2207"	0.0031939470947482	"M.APC.12h.2"
"48581"	-9.01218684305455	"FCER1A"	"2205"	1.40683507008433e-05	"M.APC.12h.2"
"48482"	-2.87641195673942	"FBXO6"	"26270"	3.09977975434444e-05	"M.APC.12h.2"
"4552"	-1.92943745349144	"FAM114A1"	"92689"	0.000488181680199903	"M.APC.12h.2"
"45423"	-2.06640219691239	"FAM102B"	"284611"	2.4139191897273e-06	"M.APC.12h.2"
"45311"	-1.956625996147	"FADS3"	"3995"	0.0100898237026176	"M.APC.12h.2"
"4513"	-5.17101514028265	"F13A1"	"2162"	0.0131629997994546	"M.APC.12h.2"
"4510"	-1.6561188030269	"F11R"	"50848"	0.0065303085052103	"M.APC.12h.2"
"4480"	-1.52055591824227	"EXO5"	"64789"	0.0030680997521249	"M.APC.12h.2"
"44663"	-1.54223740441148	"EVI2A"	"2123"	0.000146972916322846	"M.APC.12h.2"
"44371"	-1.77678153878351	"ESYT1"	"23344"	1.22139175821162e-05	"M.APC.12h.2"
"4415"	-1.81067901897354	"ERO1B"	"56605"	0.0213528036923463	"M.APC.12h.2"
"42822"	-1.7115241697534	"ENO2"	"2026"	0.031939303699106	"M.APC.12h.2"
"4277"	-1.9102132939747	"ENHO"	"375704"	6.34316462624188e-05	"M.APC.12h.2"
"42742"	-1.97309691311629	"EMP3"	"2014"	0.000769415413114666	"M.APC.12h.2"
"4212"	-1.71316335426225	"ELMO2"	"63916"	0.00215465923922138	"M.APC.12h.2"
"39961"	-1.68718769754276	"DYNLT3"	"6990"	0.000137709969595746	"M.APC.12h.2"
"3969"	-1.72508729208896	"DUSP2"	"1844"	0.00927481414170758	"M.APC.12h.2"
"39641"	-1.66702810397905	"DUSP16"	"80824"	9.2162673540457e-05	"M.APC.12h.2"
"39421"	-1.58985922694318	"DSTN"	"11034"	4.42961483267284e-05	"M.APC.12h.2"
"39191"	-1.70792266600073	"DSC2"	"1824"	0.0128655226156012	"M.APC.12h.2"
"38862"	-1.62936305254509	"DPYSL2"	"1808"	0.0125783841696293	"M.APC.12h.2"
"38181"	-2.50055117970158	"DOCK10"	"55619"	1.07187239547785e-05	"M.APC.12h.2"
"3784"	-1.81553803043377	"DNAJC3"	"5611"	0.00105710418930823	"M.APC.12h.2"
"37433"	-1.54799757930742	"DNAJB11"	"51726"	0.00146066580460862	"M.APC.12h.2"
"37021"	-1.82021151585972	"DMPK"	"1760"	0.00231300352566757	"M.APC.12h.2"
"36011"	-2.08209003784784	"DHTKD1"	"55526"	0.000182748302279545	"M.APC.12h.2"
"3568"	-1.95758468255417	"DGKH"	"160851"	0.0118361481519802	"M.APC.12h.2"
"35332"	-1.57858648651072	"DENND4C"	"55667"	0.000343827419058432	"M.APC.12h.2"
"34072"	-1.61334028990738	"DCBLD1"	"285761"	0.00576651130687801	"M.APC.12h.2"
"3327"	-2.38868992735105	"CYP27A1"	"1593"	2.38959405571432e-07	"M.APC.12h.2"
"32991"	-2.03183163753536	"CYB5R1"	"51706"	7.59908916239582e-05	"M.APC.12h.2"
"32734"	-2.04367143770587	"CXorf21"	"80231"	7.77668664729517e-05	"M.APC.12h.2"
"30653"	-2.46153428606757	"CRELD2"	"79174"	1.82128014366898e-07	"M.APC.12h.2"
"2971"	-1.51135848991538	"CORO1A"	"11151"	0.000176376733771727	"M.APC.12h.2"
"28003"	-2.9240406629049	"CMPK2"	"129607"	1.20632725773268e-05	"M.APC.12h.2"
"27421"	-2.36776401172355	"CLIC4"	"25932"	0.00108522477086188	"M.APC.12h.2"
"2686"	-1.51519772034447	"CLCC1"	"23155"	0.00746137577810791	"M.APC.12h.2"
"2627"	-1.501248609525	"CHST2"	"9435"	0.000593972121154719	"M.APC.12h.2"
"25612"	-10.6271734222431	"CH25H"	"9023"	0.000127014426791137	"M.APC.12h.2"
"24992"	-1.75627429226152	"CERK"	"64781"	3.54550938012825e-05	"M.APC.12h.2"
"2473"	-1.50285350031479	"CEP19"	"84984"	0.00642001076455626	"M.APC.12h.2"
"2464"	-1.64023374133995	"CEP128"	"145508"	0.000525067716675337	"M.APC.12h.2"
"24631"	-1.55578627491405	"CEP112"	"201134"	0.0039432176801612	"M.APC.12h.2"
"2457"	-3.00263720685386	"CENPU"	"79682"	0.00281099034355684	"M.APC.12h.2"
"24481"	-1.61632958649449	"CENPJ"	"55835"	0.000273695621818486	"M.APC.12h.2"
"23311"	-1.92194765674129	"CDH2"	"1000"	0.00217442594386895	"M.APC.12h.2"
"2261"	-1.80842412552561	"CD81"	"975"	0.000126364708432365	"M.APC.12h.2"
"22601"	-2.45983747019139	"CD80"	"941"	0.00190852745023448	"M.APC.12h.2"
"2243"	-2.50682518361899	"CD40"	"958"	6.73678447142191e-05	"M.APC.12h.2"
"22292"	-1.94963200914387	"CD276"	"80381"	0.010647821884717	"M.APC.12h.2"
"2222"	-2.48830118441309	"CD226"	"10666"	0.0215975748595438	"M.APC.12h.2"
"2220"	-2.35737731755784	"CD209"	"30835"	0.00217168951153232	"M.APC.12h.2"
"22181"	-2.67242161673641	"CD207"	"50489"	0.000222023973659682	"M.APC.12h.2"
"22171"	-3.64513204110613	"CD200R1"	"131450"	8.25495258039463e-06	"M.APC.12h.2"
"21841"	-2.00382330046633	"CCNYL1"	"151195"	9.17869123347473e-05	"M.APC.12h.2"
"2164"	-5.63524632219726	"CCNG2"	"901"	4.2596647229787e-05	"M.APC.12h.2"
"20131"	-1.74579356701089	"CCDC112"	"153733"	0.00306019813546247	"M.APC.12h.2"
"18971"	-1.85109472657906	"CAPG"	"822"	0.000475121918012812	"M.APC.12h.2"
"18843"	-1.93554291148321	"CAMTA1"	"23261"	8.18948349323996e-05	"M.APC.12h.2"
"18703"	-2.49915458874635	"CAMK1"	"8536"	0.000325224549307208	"M.APC.12h.2"
"1859"	-2.12920947545086	"CALM1"	"801"	3.36572118970904e-05	"M.APC.12h.2"
"18481"	-2.95720931183782	"CALCRL"	"10203"	7.98291800557161e-05	"M.APC.12h.2"
"17151"	-1.54385992475362	"C5orf34"	"375444"	0.000614928661403298	"M.APC.12h.2"
"16391"	-1.58806583748337	"C1QC"	"714"	0.0318077616528617	"M.APC.12h.2"
"16361"	-1.8706202689922	"C1QB"	"713"	2.82268019082696e-05	"M.APC.12h.2"
"13993"	-1.82863063511552	"BNIP3L"	"665"	0.0251469236837644	"M.APC.12h.2"
"13984"	-2.83159108788896	"BNIP3"	"664"	0.000218667145679976	"M.APC.12h.2"
"13614"	-2.07917360301674	"BLOC1S6"	"26258"	4.66974815902484e-06	"M.APC.12h.2"
"13151"	-1.79344440174162	"BCOR"	"54880"	1.7820685259223e-05	"M.APC.12h.2"
"12801"	-2.61788234907223	"BCAR3"	"8412"	0.000900154812234933	"M.APC.12h.2"
"12661"	-1.57090536177401	"BAZ2B"	"29994"	5.0318155886111e-05	"M.APC.12h.2"
"1238"	-1.75856433515344	"B4GALT4"	"8702"	0.000732159423478883	"M.APC.12h.2"
"1222"	-2.13036021416502	"B3GNT5"	"84002"	7.08483964198546e-05	"M.APC.12h.2"
"1081"	-1.53612961990277	"ATP10A"	"57194"	0.0041641232686075	"M.APC.12h.2"
"1072"	-3.21793654015522	"ATL1"	"51062"	0.00172009716601801	"M.APC.12h.2"
"9442"	-1.50601417976235	"ARMCX1"	"51309"	0.0102096706481975	"M.APC.12h.2"
"8882"	-2.43224921440593	"ARHGEF40"	"55701"	0.00353350901685312	"M.APC.12h.2"
"864"	-2.04995354755476	"ARHGAP9"	"64333"	0.00226489306176459	"M.APC.12h.2"
"853"	-2.65814627504461	"ARHGAP31"	"57514"	0.000371881264623186	"M.APC.12h.2"
"839"	-1.73554082686459	"ARHGAP18"	"93663"	3.72705184271641e-05	"M.APC.12h.2"
"8332"	-1.56684730794656	"ARHGAP10"	"79658"	0.00136465542742309	"M.APC.12h.2"
"8253"	-1.52183122016807	"ARF6"	"382"	0.00036614548825795	"M.APC.12h.2"
"773"	-1.5154407685931	"APOC1"	"341"	0.0145319261345598	"M.APC.12h.2"
"7655"	-1.60424220995142	"APH1B"	"83464"	0.0360727500142174	"M.APC.12h.2"
"720"	-1.83714449842976	"AP1S3"	"130340"	0.0386054899129848	"M.APC.12h.2"
"665"	-1.64898743711359	"ANKRD44"	"91526"	0.000570390779258922	"M.APC.12h.2"
